gutenberg_id,text
9182,“Business.”
9182,
9182,Graham would endeavour to seduce her attention by opening his desk and
9182,"displaying its multifarious contents: seals, bright sticks of wax,"
9182,"pen-knives, with a miscellany of engravings—some of them gaily"
9182,coloured—which he had amassed from time to time. Nor was this powerful
9182,"temptation wholly unavailing: her eyes, furtively raised from her work,"
9182,"cast many a peep towards the writing-table, rich in scattered pictures."
9182,An etching of a child playing with a Blenheim spaniel happened to
9182,flutter to the floor.
9182,
9182,"“Pretty little dog!” said she, delighted."
9182,
9182,"Graham prudently took no notice. Ere long, stealing from her corner,"
9182,she approached to examine the treasure more closely. The dog’s great
9182,"eyes and long ears, and the child’s hat and feathers, were"
9182,irresistible.
9182,
9182,“Nice picture!” was her favourable criticism.
9182,
9182,"“Well—you may have it,” said Graham."
9182,
9182,"She seemed to hesitate. The wish to possess was strong, but to accept"
9182,would be a compromise of dignity. No. She put it down and turned away.
9182,
9182,"“You won’t have it, then, Polly?”"
9182,
9182,"“I would rather not, thank you.”"
9182,
9182,“Shall I tell you what I will do with the picture if you refuse it?”
9182,
9182,She half turned to listen.
9182,
9182,“Cut it into strips for lighting the taper.”
9182,
9182,“No!”
9182,
9182,“But I shall.”
9182,
9182,“Please—don’t.”
9182,
9182,Graham waxed inexorable on hearing the pleading tone; he took the
9182,scissors from his mother’s work-basket.
9182,
9182,"“Here goes!” said he, making a menacing flourish. “Right through Fido’s"
9182,"head, and splitting little Harry’s nose.”"
9182,
9182,“No! _No!_ NO!”
9182,
9182,"“Then come to me. Come quickly, or it is done.”"
9182,
9182,"She hesitated, lingered, but complied."
9182,
9182,"“Now, will you have it?” he asked, as she stood before him."
9182,
9182,“Please.”
9182,
9182,“But I shall want payment.”
9182,
9182,“How much?”
9182,
9182,“A kiss.”
9182,
9182,“Give the picture first into my hand.”
9182,
9182,"Polly, as she said this, looked rather faithless in her turn. Graham"
9182,"gave it. She absconded a debtor, darted to her father, and took refuge"
9182,on his knee. Graham rose in mimic wrath and followed. She buried her
9182,face in Mr. Home’s waistcoat.
9182,
9182,“Papa—papa—send him away!”
9182,
9182,"“I’ll not be sent away,” said Graham."
9182,
9182,"With face still averted, she held out her hand to keep him off."
9182,
9182,"“Then, I shall kiss the hand,” said he; but that moment it became a"
9182,"miniature fist, and dealt him payment in a small coin that was not"
9182,kisses.
9182,
9182,Graham—not failing in his way to be as wily as his little
9182,playmate—retreated apparently quite discomfited; he flung himself on a
9182,"sofa, and resting his head against the cushion, lay like one in pain."
9182,"Polly, finding him silent, presently peeped at him. His eyes and face"
9182,"were covered with his hands. She turned on her father’s knee, and gazed"
9182,at her foe anxiously and long. Graham groaned.
9182,
9182,"“Papa, what is the matter?” she whispered."
9182,
9182,"“You had better ask him, Polly.”"
9182,
9182,“Is he hurt?” (groan second.)
9182,
9182,"“He makes a noise as if he were,” said Mr. Home."
9182,
9182,"“Mother,” suggested Graham, feebly, “I think you had better send for"
9182,"the doctor. Oh my eye!” (renewed silence, broken only by sighs from"
9182,Graham.)
9182,
9182,“If I were to become blind——?” suggested this last.
9182,
9182,His chastiser could not bear the suggestion. She was beside him
9182,directly.
9182,
9182,"“Let me see your eye: I did not mean to touch it, only your mouth; and"
9182,I did not think I hit so _very_ hard.”
9182,
9182,"Silence answered her. Her features worked,—“I am sorry; I am sorry!”"
9182,
9182,"Then succeeded emotion, faltering; weeping."
9182,
9182,"“Have done trying that child, Graham,” said Mrs. Bretton."
9182,
9182,"“It is all nonsense, my pet,” cried Mr. Home."
9182,
9182,"And Graham once more snatched her aloft, and she again punished him;"
9182,"and while she pulled his lion’s locks, termed him—“The naughtiest,"
9182,"rudest, worst, untruest person that ever was.”"
9182,
9182,"On the morning of Mr. Home’s departure, he and his daughter had some"
9182,conversation in a window-recess by themselves; I heard part of it.
9182,
9182,"“Couldn’t I pack my box and go with you, papa?” she whispered"
9182,earnestly.
9182,
9182,He shook his head.
9182,
9182,“Should I be a trouble to you?”
9182,
9182,"“Yes, Polly.”"
9182,
9182,“Because I am little?”
9182,
9182,"“Because you are little and tender. It is only great, strong people"
9182,"that should travel. But don’t look sad, my little girl; it breaks my"
9182,"heart. Papa, will soon come back to his Polly.”"
9182,
9182,"“Indeed, indeed, I am not sad, scarcely at all.”"
9182,
9182,“Polly would be sorry to give papa pain; would she not?”
9182,
9182,“Sorrier than sorry.”
9182,
9182,“Then Polly must be cheerful: not cry at parting; not fret afterwards.
9182,"She must look forward to meeting again, and try to be happy meanwhile."
9182,Can she do this?”
9182,
9182,“She will try.”
9182,
9182,"“I see she will. Farewell, then. It is time to go.”"
9182,
9182,“_Now_?—just _now_?
9182,
9182,“Just now.”
9182,
9182,"She held up quivering lips. Her father sobbed, but she, I remarked, did"
9182,"not. Having put her down, he shook hands with the rest present, and"
9182,departed.
9182,
9182,"When the street-door closed, she dropped on her knees at a chair with a"
9182,cry—“Papa!”
9182,
9182,It was low and long; a sort of “Why hast thou forsaken me?” During an
9182,"ensuing space of some minutes, I perceived she endured agony. She went"
9182,"through, in that brief interval of her infant life, emotions such as"
9182,some never feel; it was in her constitution: she would have more of
9182,"such instants if she lived. Nobody spoke. Mrs. Bretton, being a mother,"
9182,"shed a tear or two. Graham, who was writing, lifted up his eyes and"
9182,"gazed at her. I, Lucy Snowe, was calm."
9182,
9182,"The little creature, thus left unharassed, did for herself what none"
9182,"other could do—contended with an intolerable feeling; and, ere long, in"
9182,"some degree, repressed it. That day she would accept solace from none;"
9182,nor the next day: she grew more passive afterwards.
9182,
9182,"On the third evening, as she sat on the floor, worn and quiet, Graham,"
9182,"coming in, took her up gently, without a word. She did not resist: she"
9182,"rather nestled in his arms, as if weary. When he sat down, she laid her"
9182,head against him; in a few minutes she slept; he carried her upstairs
9182,"to bed. I was not surprised that, the next morning, the first thing she"
9182,"demanded was, “Where is Mr. Graham?”"
9182,
9182,It happened that Graham was not coming to the breakfast-table; he had
9182,"some exercises to write for that morning’s class, and had requested his"
9182,mother to send a cup of tea into the study. Polly volunteered to carry
9182,"it: she must be busy about something, look after somebody. The cup was"
9182,"entrusted to her; for, if restless, she was also careful. As the study"
9182,"was opposite the breakfast-room, the doors facing across the passage,"
9182,my eye followed her.
9182,
9182,"“What are you doing?” she asked, pausing on the threshold."
9182,
9182,"“Writing,” said Graham."
9182,
9182,“Why don’t you come to take breakfast with your mamma?”
9182,
9182,“Too busy.”
9182,
9182,“Do you want any breakfast?”
9182,
9182,“Of course.”
9182,
9182,"“There, then.”"
9182,
9182,"And she deposited the cup on the carpet, like a jailor putting a"
9182,"prisoner’s pitcher of water through his cell-door, and retreated."
9182,Presently she returned.
9182,
9182,“What will you have besides tea—what to eat?”
9182,
9182,“Anything good. Bring me something particularly nice; that’s a kind
9182,little woman.”
9182,
9182,She came back to Mrs. Bretton.
9182,
9182,"“Please, ma’am, send your boy something good.”"
9182,
9182,"“You shall choose for him, Polly; what shall my boy have?”"
9182,
9182,"She selected a portion of whatever was best on the table; and, ere"
9182,"long, came back with a whispered request for some marmalade, which was"
9182,"not there. Having got it, however, (for Mrs. Bretton refused the pair"
9182,"nothing), Graham was shortly after heard lauding her to the skies;"
9182,"promising that, when he had a house of his own, she should be his"
9182,"housekeeper, and perhaps—if she showed any culinary genius—his cook;"
9182,"and, as she did not return, and I went to look after her, I found"
9182,"Graham and her breakfasting _tête-à-tête_—she standing at his elbow,"
9182,"and sharing his fare: excepting the marmalade, which she delicately"
9182,"refused to touch, lest, I suppose, it should appear that she had"
9182,procured it as much on her own account as his. She constantly evinced
9182,these nice perceptions and delicate instincts.
9182,
9182,The league of acquaintanceship thus struck up was not hastily
9182,"dissolved; on the contrary, it appeared that time and circumstances"
9182,served rather to cement than loosen it. Ill-assimilated as the two were
9182,"in age, sex, pursuits, &c., they somehow found a great deal to say to"
9182,"each other. As to Paulina, I observed that her little character never"
9182,"properly came out, except with young Bretton. As she got settled, and"
